time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-02 09:30:00-04:00,MLTrader,685985d391fe4f80af970589f56234a0,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,2567.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,b0b644764ff64d5db471077e1ce3d6d9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,b0b644764ff64d5db471077e1ce3d6d9,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,3797.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,28b28e6831484ac68a629327c9527c5e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,adaffe950556476ab3fc3462320dcfd9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3d5c6eaf78394411880d178c1b5659c2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d3f6ddc30ec54d0291b21ea3f6be6a80,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,841170b0f9cd4aa293c33a428b95732d,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,dfc2be6be58f4984abd14aaabd4861c1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a8aa0981094b4b97a4cec21b5c027640,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a35a5f2cde534ade8295ae320d2cabb7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,267e29d80db640e19154de53225eb73e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8d52581434bb425cae115b353a27d891,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a6a2cc08bacb4370b9dee7014e429db6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,4b71e10d4c3841be8a458de57a675b36,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
